หมายเลขงบ,ชื่องบ,ประเภทแผนงาน,dname,จำนวนรวม,หมายเลขงบแผนงาน,แผนงาน,งบแผนงาน,OBJECTID,AREA,dcode,dname_e,pcode,pname,num_male,num_female,num_school,num_hos,num_comm,num_temple,num_health
67,สำนักงานเขตบางนา,การคลัง,บางนา,312974000,ข,แผนงานบริหารการคลัง,9777900,68.0,18947526.0,1047.0,Bang Na,10.0,กรุงเทพมหานคร,45248.0,50607.0,7.0,0.0,39.0,4.0,1.0
67,สำนักงานเขตบางนา,โยธา/ก่อสร้าง/จราจร,บางนา,312974000,จ,แผนงานการโยธา: งานการโยธา,32924900,68.0,18947526.0,1047.0,Bang Na,10.0,กรุงเทพมหานคร,45248.0,50607.0,7.0,0.0,39.0,4.0,1.0
68,สำนักงานเขตทวีวัฒนา,น้ำท่วม/ทางเท้า,ทวีวัฒนา,376179600,,งานการระบายน้ำและแก้ไขปัญหาน้ำท่วม,10845200,32.0,51732144.0,1048.0,Thawi Watthana,10.0,กรุงเทพมหานคร,35487.0,40787.0,7.0,0.0,16.0,3.0,1.0
68,สำนักงานเขตทวีวัฒนา,อนามัย/สาธารณะสุข,ทวีวัฒนา,376179600,,งานควบคุมอนามัย,8557000,32.0,51732144.0,1048.0,Thawi Watthana,10.0,กรุงเทพมหานคร,35487.0,40787.0,7.0,0.0,16.0,3.0,1.0
68,สำนักงานเขตทวีวัฒนา,เทศกิจ/รักษาความสะอาด,ทวีวัฒนา,376179600,ค,แผนงานรักษาความสะอาด: งานรักษาความสะอาด,105012400,32.0,51732144.0,1048.0,Thawi Watthana,10.0,กรุงเทพมหานคร,35487.0,40787.0,7.0,0.0,16.0,3.0,1.0
68,สำนักงานเขตทวีวัฒนา,การคลัง,ทวีวัฒนา,376179600,ข,���ผนงานบริหารการคลัง,10018000,32.0,51732144.0,1048.0,Thawi Watthana,10.0,กรุงเทพมหานคร,35487.0,40787.0,7.0,0.0,16.0,3.0,1.0
68,สำนักงานเขตทวีวัฒนา,การศึกษา,ทวีวัฒนา,376179600,ญ,แผนงานบริหารการศึกษา: งานบริหารการศึกษา,64584600,32.0,51732144.0,1048.0,Thawi Watthana,10.0,กรุงเทพมหานคร,35487.0,40787.0,7.0,0.0,16.0,3.0,1.0
68,สำนักงานเขตทวีวัฒนา,ทั่วไป/บริหาร/อื่นๆ,ทวีวัฒนา,376179600,ก,แผนงานบริหารงานปกครองและทะเบียน,24384300,32.0,51732144.0,1048.0,Thawi Watthana,10.0,กรุงเทพมหานคร,35487.0,40787.0,7.0,0.0,16.0,3.0,1.0
68,สำนักงานเขตทวีวัฒนา,สิ่งแวดล้อม,ทวีวัฒนา,376179600,ช,แผนงานพัฒนาสภาวะส่ิงแวดล้อม: งานปลูกและบำรุงรักษาต้นไม้,41109600,32.0,51732144.0,1048.0,Thawi Watthana,10.0,กรุงเทพมหานคร,35487.0,40787.0,7.0,0.0,16.0,3.0,1.0
68,สำนักงานเขตทวีวัฒนา,โยธา/ก่อสร้าง/จราจร,ทวีวัฒนา,376179600,จ,แผนงานการโยธา: งานการโยธา,76003600,32.0,51732144.0,1048.0,Thawi Watthana,10.0,กรุงเทพมหานคร,35487.0,40787.0,7.0,0.0,16.0,3.0,1.0
68,สำนักงานเขตทวีวัฒนา,พัฒนาชุมชน/อาชีพ,ทวีวัฒนา,376179600,ซ,แผนงานพัฒนาชุมชน: งานพัฒนาชุมชน,20829200,32.0,51732144.0,1048.0,Thawi Watthana,10.0,กรุงเทพมหานคร,35487.0,40787.0,7.0,0.0,16.0,3.0,1.0
68,สำนักงานเขตทวีวัฒนา,เทศกิจ/รักษาความสะอาด,ทวีวัฒนา,376179600,ง,แผนงานรักษาความเป็นระเบียบเรียบร้อย: งานบริหารและบังคับการเทศกิจ,14835700,32.0,51732144.0,1048.0,Thawi Watthana,10.0,กรุงเทพมหานคร,35487.0,40787.0,7.0,0.0,16.0,3.0,1.0
69,สำนักงานเขตทุ่งครุ,พัฒนาชุมชน/อาชีพ,ทุ่งครุ,393224000,ซ,แผนงานพัฒนาชุมชน: งานพัฒนาชุมชน,21994200,72.0,32950616.0,1049.0,Thung khru,10.0,กรุงเทพมหานคร,54909.0,61614.0,8.0,0.0,30.0,4.0,2.0
69,สำนักงานเขตทุ่งครุ,อนามัย/สาธารณะสุข,ทุ่งครุ,393224000,,งานควบคุมอนามัย,5944400,72.0,32950616.0,1049.0,Thung khru,10.0,กรุงเทพมหานคร,54909.0,61614.0,8.0,0.0,30.0,4.0,2.0
69,สำนักงานเขตทุ่งครุ,เทศกิจ/รักษาความสะอาด,ทุ่งครุ,393224000,ค,แผนงานรักษาความสะอาด: งานรักษาความสะอาด,104100400,72.0,32950616.0,1049.0,Thung khru,10.0,กรุงเทพมหานคร,54909.0,61614.0,8.0,0.0,30.0,4.0,2.0
69,สำนักงานเขตทุ่งครุ,การคลัง,ทุ่งครุ,393224000,ข,แผนงานบริหารการคลัง,10107700,72.0,32950616.0,1049.0,Thung khru,10.0,กรุงเทพมหานคร,54909.0,61614.0,8.0,0.0,30.0,4.0,2.0
69,สำนักงานเขตทุ่งครุ,โยธา/ก่อสร้าง/จราจร,ทุ่งครุ,393224000,จ,แผนงานการโยธา,98895900,72.0,32950616.0,1049.0,Thung khru,10.0,กรุงเทพมหานคร,54909.0,61614.0,8.0,0.0,30.0,4.0,2.0
69,สำนักงานเขตทุ่งครุ,สิ่งแวดล้อม,ทุ่งครุ,393224000,ช,แผนงานพัฒนาสภาวะส่ิงแวดล้อม: งานปลูกและบำรุงรักษาต้นไม้,16023300,72.0,32950616.0,1049.0,Thung khru,10.0,กรุงเทพมหานคร,54909.0,61614.0,8.0,0.0,30.0,4.0,2.0
69,สำนักงานเขตทุ่งครุ,การศึกษา,ทุ่งครุ,393224000,ญ,แผนงานบริหารการศึกษา: งานบริหารการศึกษา,80685900,72.0,32950616.0,1049.0,Thung khru,10.0,กรุงเทพมหานคร,54909.0,61614.0,8.0,0.0,30.0,4.0,2.0
69,สำนักงานเขตทุ่งครุ,ทั่วไป/บริหาร/อื่นๆ,ทุ่งครุ,393224000,ก,แผนงานบริหารงานปกครองและทะเบียน,28571900,72.0,32950616.0,1049.0,Thung khru,10.0,กรุงเทพมหานคร,54909.0,61614.0,8.0,0.0,30.0,4.0,2.0
69,สำนักงานเขตทุ่งครุ,เทศกิจ/รักษาความสะอาด,ทุ่งครุ,393224000,ง,แผนงานรักษาความเป็นระเบียบเรียบร้อย: งานบริหารและบังคับการเทศกิจ,13815300,72.0,32950616.0,1049.0,Thung khru,10.0,กรุงเทพมหานคร,54909.0,61614.0,8.0,0.0,30.0,4.0,2.0
69,สำนักงานเขตทุ่งครุ,น้ำท่วม/ทางเท้า,ทุ่งครุ,393224000,,งานการระบายน้ำและแก้ไขปัญหาน้ำท่วม,13085000,72.0,32950616.0,1049.0,Thung khru,10.0,กรุงเทพมหานคร,54909.0,61614.0,8.0,0.0,30.0,4.0,2.0
70,สำนักงานเขตบางบอน,พัฒนาชุมชน/อาชีพ,บางบอน,352621000,ซ,แผนงานพัฒนาชุมชน: งานพัฒนาชุมชน,11878200,67.0,35857236.0,1050.0,Bang Bon,10.0,กรุงเทพมหานคร,50478.0,54683.0,9.0,0.0,12.0,3.0,1.0
70,สำนักงานเขตบางบอน,ทั่วไป/บริหาร/อื่นๆ,บางบอน,352621000,ก,แผนงานบริหารงานปกครองและทะเบียน,24233900,67.0,35857236.0,1050.0,Bang Bon,10.0,กรุงเทพมหานคร,50478.0,54683.0,9.0,0.0,12.0,3.0,1.0
70,สำนักงานเขตบางบอน,โยธา/ก่อสร้าง/จราจร,บางบอน,352621000,จ,แผนงานการโยธา: งานการโยธา,40701700,67.0,35857236.0,1050.0,Bang Bon,10.0,กรุงเทพมหานคร,50478.0,54683.0,9.0,0.0,12.0,3.0,1.0
70,สำนักงานเขตบางบอน,การคลัง,บางบอน,352621000,ข,แผนงานบริหารการคลัง,10549200,67.0,35857236.0,1050.0,Bang Bon,10.0,กรุงเทพมหานคร,50478.0,54683.0,9.0,0.0,12.0,3.0,1.0
70,สำนักงานเขตบางบอน,สิ่งแวดล้อม,บางบอน,352621000,ช,แผนงานพัฒนาสภาวะส่ิงแวดล้อม: งานปลูกและบำรุงรักษาต้นไม้,28320300,67.0,35857236.0,1050.0,Bang Bon,10.0,กรุงเทพมหานคร,50478.0,54683.0,9.0,0.0,12.0,3.0,1.0
70,สำนักงานเขตบางบอน,การศึกษา,บางบอน,352621000,ญ,แผนงานบริหารการศึกษา: งานบริหารการศึกษา,85570200,67.0,35857236.0,1050.0,Bang Bon,10.0,กรุงเทพมหานคร,50478.0,54683.0,9.0,0.0,12.0,3.0,1.0
70,สำนักงานเขตบางบอน,เทศกิจ/รักษาความสะอาด,บางบอน,352621000,ง,แผนงานรักษาความเป็นระเบียบเรียบร้อย: งานบริหารและบังคับการเทศกิจ,14871300,67.0,35857236.0,1050.0,Bang Bon,10.0,กรุงเทพมหานคร,50478.0,54683.0,9.0,0.0,12.0,3.0,1.0
70,สำนักงานเขตบางบอน,น้ำท่วม/ทางเท้า,บางบอน,352621000,,งานการระบายน้ำและแก้ไขปัญหาน้ำท่วม,15107200,67.0,35857236.0,1050.0,Bang Bon,10.0,กรุงเทพมหานคร,50478.0,54683.0,9.0,0.0,12.0,3.0,1.0
70,สำนักงานเขตบางบอน,เทศกิจ/รักษาความสะอาด,บางบอน,352621000,ค,แผนงานรักษาความสะอาด: งานรักษาความสะอาด,115432400,67.0,35857236.0,1050.0,Bang Bon,10.0,กรุงเทพมหานคร,50478.0,54683.0,9.0,0.0,12.0,3.0,1.0
